"AccusedMasterID","CaseMasterID","AccusedName","AgeYear","GenderID","PersonID"
"15567","15896","Rizwan Khan 15896","36","1","A1"
"15568","15898","Vijay Patil A123","34","1","A1"
"15569","15899","Manjunath S 15899","32","1","A1"
"15570","15900","Manjunath S 15900","55","1","A1"
"15571","15901","Suresh Babu A158","52","1","A1"
"15572","15902","Prakash Gowda 15902","54","1","A1"
"15573","15903","Naveen H 15903","22","1","A1"
"15574","15905","Rizwan Khan A97","43","1","A1"
"15575","15905","Vijay Patil 15906","33","1","A2"
"15576","15905","Prakash Gowda 15907","37","2","A3"
"15577","15906","Ravi Kumar 15906","47","1","A1"
"15578","15911","Arjun Nayak A159","43","1","A1"
"15579","15911","Kiran R 15912","35","1","A2"
"15580","15911","Kiran R 15913","27","1","A3"
"15581","15912","Kiran R A136","45","1","A1"
"15582","15913","Kiran R 15913","48","1","A1"
"15583","15915","Vijay Patil 15915","45","1","A1"
"15584","15916","Arjun Nayak A124","39","1","A1"
"15585","15917","Suresh Babu A118","50","1","A1"
"15586","15917","Vijay Patil 15918","49","1","A2"
"15587","15918","Prakash Gowda 15918","48","1","A1"
"15588","15919","Vijay Patil A20","26","1","A1"
"15589","15920","Manjunath S 15920","55","1","A1"
"15590","15921","Manjunath S A122","33","1","A1"
"15591","15922","Kiran R A91","22","1","A1"
"15592","15922","Suresh Babu 15923","23","1","A2"
"15593","15923","Imran Pasha 15923","46","1","A1"
"15594","15924","Imran Pasha A83","27","1","A1"
"15595","15924","Naveen H 15925","45","1","A2"
"15596","15924","Prakash Gowda 15926","47","1","A3"
"15597","15928","Arjun Nayak A80","25","1","A1"
"15598","15928","Kiran R 15929","41","1","A2"
"15599","15928","Vijay Patil 15930","52","1","A3"
"15600","15930","Kiran R A32","50","1","A1"
"15601","15930","Ravi Kumar 15931","21","1","A2"
"15602","15932","Vijay Patil A110","45","1","A1"
"15603","15934","Naveen H 15934","49","1","A1"
"15604","15935","Kiran R A133","19","1","A1"
"15605","15937","Vijay Patil 15937","41","1","A1"
"15606","15939","Manjunath S 15939","41","1","A1"
"15607","15940","Imran Pasha A57","56","1","A1"
"15608","15940","Prakash Gowda 15941","25","1","A2"
"15609","15940","Naveen H 15942","22","1","A3"
"15610","15941","Arjun Nayak 15941","46","1","A1"
"15611","15942","Kiran R 15942","33","1","A1"
"15612","15944","Kiran R 15944","53","1","A1"
"15613","15945","Kiran R 15945","24","1","A1"
"15614","15947","Prakash Gowda 15947","39","1","A1"
"15615","15948","Manjunath S 15948","48","1","A1"
"15616","15949","Manjunath S A16","25","1","A1"
"15617","15949","Ravi Kumar 15950","48","1","A2"
"15618","15949","Rizwan Khan 15951","53","1","A3"
"15619","15950","Manjunath S 15950","19","1","A1"
"15620","15951","Vijay Patil 15951","32","1","A1"
"15621","15953","Suresh Babu 15953","20","1","A1"
"15622","15954","Suresh Babu 15954","34","2","A1"
"15623","15955","Rizwan Khan 15955","41","1","A1"
"15624","15959","Kiran R A133","24","1","A1"
"15625","15959","Prakash Gowda 15960","24","2","A2"
"15626","15960","Suresh Babu A42","34","1","A1"
"15627","15961","Naveen H A4","56","1","A1"
"15628","15961","Naveen H 15962","29","1","A2"
"15629","15962","Naveen H 15962","20","1","A1"
"15630","15963","Vijay Patil A168","39","1","A1"
"15631","15965","Naveen H A146","41","1","A1"
"15632","15965","Imran Pasha 15966","32","1","A2"
"15633","15969","Prakash Gowda A155","28","1","A1"
"15634","15969","Prakash Gowda 15970","29","1","A2"
"15635","15972","Imran Pasha A59","23","1","A1"
"15636","15972","Manjunath S 15973","50","1","A2"
"15637","15973","Manjunath S A122","29","1","A1"
"15638","15974","Vijay Patil 15974","35","1","A1"
"15639","15975","Kiran R 15975","38","1","A1"
"15640","15976","Imran Pasha A6","21","1","A1"
"15641","15978","Suresh Babu 15978","22","1","A1"
"15642","15979","Rizwan Khan A148","45","1","A1"
"15643","15979","Manjunath S 15980","31","1","A2"
"15644","15981","Suresh Babu 15981","34","1","A1"
"15645","15982","Kiran R 15982","39","1","A1"
"15646","15983","Ravi Kumar A149","49","2","A1"
"15647","15986","Suresh Babu A42","52","1","A1"
"15648","15986","Kiran R 15987","49","1","A2"
"15649","15986","Ravi Kumar 15988","50","1","A3"
"15650","15988","Ravi Kumar 15988","35","2","A1"
"15651","15991","Rizwan Khan 15991","23","1","A1"
"15652","15993","Ravi Kumar A179","52","1","A1"
"15653","15993","Imran Pasha 15994","55","1","A2"
"15654","15993","Prakash Gowda 15995","40","2","A3"
"15655","15996","Ravi Kumar A76","24","1","A1"
"15656","15996","Vijay Patil 15997","28","1","A2"
"15657","15996","Naveen H 15998","36","1","A3"
"15658","15997","Kiran R 15997","49","1","A1"
"15659","16000","Prakash Gowda A138","54","1","A1"
"15660","16000","Ravi Kumar 16001","52","1","A2"
"15661","16002","Naveen H 16002","34","1","A1"
"15662","16003","Manjunath S A99","44","2","A1"
"15663","16003","Imran Pasha 16004","21","1","A2"
"15664","16003","Rizwan Khan 16005","55","1","A3"
"15665","16004","Ravi Kumar A39","27","1","A1"
"15666","16004","Imran Pasha 16005","44","1","A2"
"15667","16005","Prakash Gowda A107","31","1","A1"
"15668","16006","Ravi Kumar A149","39","1","A1"
"15669","16006","Suresh Babu 16007","36","1","A2"
"15670","16007","Prakash Gowda A126","43","1","A1"
"15671","16007","Kiran R 16008","35","1","A2"
"15672","16008","Manjunath S 16008","43","1","A1"
"15673","16009","Arjun Nayak 16009","34","1","A1"
"15674","16010","Vijay Patil A145","38","1","A1"
"15675","16010","Ravi Kumar 16011","36","1","A2"
"15676","16010","Manjunath S 16012","23","2","A3"
"15677","16011","Ravi Kumar A179","39","1","A1"
"15678","16011","Kiran R 16012","56","1","A2"
"15679","16011","Arjun Nayak 16013","32","2","A3"
"15680","16013","Vijay Patil 16013","36","1","A1"
"15681","16014","Manjunath S 16014","56","1","A1"
"15682","16017","Vijay Patil A157","32","1","A1"
"15683","16018","Arjun Nayak A103","22","1","A1"
"15684","16019","Ravi Kumar A28","54","1","A1"
"15685","16019","Vijay Patil 16020","25","1","A2"
"15686","16019","Kiran R 16021","40","1","A3"
"15687","16020","Rizwan Khan A78","53","1","A1"
"15688","16021","Imran Pasha 16021","44","1","A1"
"15689","16022","Kiran R 16022","35","1","A1"
"15690","16023","Naveen H 16023","51","1","A1"
"15691","16024","Vijay Patil 16024","33","1","A1"
"15692","16025","Rizwan Khan 16025","45","2","A1"
"15693","16026","Suresh Babu A111","55","1","A1"
"15694","16027","Rizwan Khan A137","25","1","A1"
"15695","16027","Rizwan Khan 16028","33","1","A2"
"15696","16032","Manjunath S 16032","30","1","A1"
"15697","16033","Naveen H 16033","45","1","A1"
"15698","16034","Suresh Babu A177","56","1","A1"
"15699","16034","Imran Pasha 16035","22","2","A2"
"15700","16034","Prakash Gowda 16036","20","2","A3"
"15701","16035","Naveen H 16035","41","1","A1"
"15702","16036","Imran Pasha 16036","52","1","A1"
"15703","16038","Ravi Kumar A169","42","1","A1"
"15704","16038","Imran Pasha 16039","26","1","A2"
"15705","16038","Suresh Babu 16040","22","2","A3"
"15706","16039","Prakash Gowda A29","51","1","A1"
"15707","16039","Ravi Kumar 16040","54","1","A2"
"15708","16040","Imran Pasha A30","26","1","A1"
"15709","16040","Prakash Gowda 16041","41","1","A2"
"15710","16041","Vijay Patil 16041","37","1","A1"
"15711","16043","Imran Pasha 16043","49","1","A1"
"15712","16044","Ravi Kumar 16044","35","1","A1"
"15713","16047","Imran Pasha A112","24","1","A1"
"15714","16047","Imran Pasha 16048","21","1","A2"
"15715","16047","Imran Pasha 16049","37","2","A3"
"15716","16048","Prakash Gowda 16048","51","1","A1"
"15717","16050","Vijay Patil A102","28","1","A1"
"15718","16050","Arjun Nayak 16051","40","1","A2"
"15719","16050","Rizwan Khan 16052","22","1","A3"
"15720","16051","Arjun Nayak 16051","49","2","A1"
"15721","16052","Imran Pasha 16052","24","1","A1"
"15722","16053","Kiran R 16053","21","1","A1"
"15723","16055","Prakash Gowda A155","32","1","A1"
"15724","16055","Kiran R 16056","53","1","A2"
"15725","16055","Ravi Kumar 16057","35","1","A3"
"15726","16058","Naveen H 16058","28","1","A1"
"15727","16059","Arjun Nayak A154","44","1","A1"
"15728","16060","Naveen H 16060","23","1","A1"
"15729","16061","Manjunath S 16061","52","1","A1"
"15730","16062","Suresh Babu 16062","19","1","A1"
"15731","16063","Rizwan Khan A100","28","1","A1"
"15732","16064","Ravi Kumar A147","46","1","A1"
"15733","16064","Naveen H 16065","52","1","A2"
"15734","16064","Manjunath S 16066","35","2","A3"
"15735","16065","Ravi Kumar 16065","55","1","A1"
"15736","16066","Rizwan Khan 16066","52","2","A1"
"15737","16067","Imran Pasha A79","50","1","A1"
"15738","16068","Naveen H A88","52","1","A1"
"15739","16068","Manjunath S 16069","25","1","A2"
"15740","16069","Prakash Gowda 16069","49","1","A1"
"15741","16071","Ravi Kumar 16071","24","1","A1"
"15742","16074","Manjunath S A139","31","1","A1"
"15743","16074","Ravi Kumar 16075","34","1","A2"
"15744","16075","Kiran R A32","49","1","A1"
"15745","16075","Naveen H 16076","34","1","A2"
"15746","16075","Suresh Babu 16077","28","1","A3"
"15747","16077","Rizwan Khan A40","55","1","A1"
"15748","16077","Naveen H 16078","41","1","A2"
"15749","16079","Manjunath S 16079","39","1","A1"
"15750","16081","Suresh Babu 16081","36","1","A1"
"15751","16083","Imran Pasha 16083","40","1","A1"
"15752","16084","Vijay Patil A140","38","1","A1"
"15753","16085","Prakash Gowda 16085","46","1","A1"
"15754","16088","Naveen H A12","38","1","A1"
"15755","16089","Rizwan Khan A137","28","1","A1"
"15756","16089","Kiran R 16090","38","1","A2"
"15757","16089","Manjunath S 16091","25","1","A3"
"15758","16090","Arjun Nayak A153","31","1","A1"
"15759","16090","Imran Pasha 16091","29","1","A2"
"15760","16091","Kiran R A174","35","1","A1"
"15761","16091","Suresh Babu 16092","24","1","A2"
"15762","16092","Vijay Patil 16092","56","1","A1"
"15763","16094","Naveen H A4","52","1","A1"
"15764","16094","Manjunath S 16095","50","2","A2"
"15765","16095","Imran Pasha 16095","34","1","A1"
"15766","16096","Imran Pasha A164","44","1","A1"
"15767","16096","Rizwan Khan 16097","29","1","A2"
"15768","16098","Prakash Gowda A138","24","1","A1"
"15769","16100","Rizwan Khan A137","54","1","A1"
"15770","16100","Ravi Kumar 16101","44","1","A2"
"15771","16100","Arjun Nayak 16102","34","1","A3"
"15772","16101","Rizwan Khan 16101","26","1","A1"
"15773","16104","Manjunath S A23","24","1","A1"
"15774","16104","Suresh Babu 16105","53","2","A2"
"15775","16104","Vijay Patil 16106","28","1","A3"
"15776","16106","Naveen H A73","37","1","A1"
"15777","16106","Imran Pasha 16107","19","1","A2"
"15778","16107","Manjunath S 16107","21","1","A1"
"15779","16109","Vijay Patil A102","47","1","A1"
"15780","16109","Vijay Patil 16110","51","2","A2"
"15781","16111","Kiran R A32","41","1","A1"
"15782","16111","Imran Pasha 16112","46","1","A2"
"15783","16113","Prakash Gowda 16113","25","1","A1"
"15784","16115","Suresh Babu A104","28","1","A1"
"15785","16115","Kiran R 16116","32","1","A2"
"15786","16115","Vijay Patil 16117","51","1","A3"
"15787","16118","Prakash Gowda 16118","29","1","A1"
"15788","16119","Arjun Nayak A80","38","1","A1"
"15789","16122","Vijay Patil A128","36","1","A1"
"15790","16122","Ravi Kumar 16123","20","1","A2"
"15791","16122","Imran Pasha 16124","22","1","A3"
"15792","16123","Manjunath S 16123","39","1","A1"
"15793","16124","Vijay Patil A77","25","1","A1"
"15794","16124","Imran Pasha 16125","47","1","A2"
"15795","16124","Kiran R 16126","23","1","A3"
"15796","16127","Vijay Patil 16127","37","1","A1"
"15797","16129","Kiran R 16129","36","1","A1"
"15798","16130","Imran Pasha A57","37","1","A1"
"15799","16130","Rizwan Khan 16131","43","1","A2"
"15800","16130","Vijay Patil 16132","44","2","A3"
"15801","16131","Rizwan Khan 16131","20","2","A1"
"15802","16133","Naveen H 16133","56","1","A1"
"15803","16134","Kiran R 16134","22","1","A1"
"15804","16136","Ravi Kumar 16136","34","1","A1"
"15805","16137","Rizwan Khan 16137","37","1","A1"
"15806","16139","Vijay Patil A157","56","1","A1"
"15807","16139","Arjun Nayak 16140","36","1","A2"
"15808","16140","Naveen H A88","49","1","A1"
"15809","16141","Suresh Babu A111","55","1","A1"
"15810","16143","Prakash Gowda 16143","20","1","A1"
"15811","16144","Kiran R 16144","31","1","A1"
"15812","16145","Vijay Patil 16145","19","1","A1"
"15813","16146","Manjunath S 16146","34","1","A1"
"15814","16147","Imran Pasha A95","29","1","A1"
"15815","16148","Suresh Babu 16148","54","1","A1"
"15816","16150","Suresh Babu 16150","53","1","A1"
"15817","16151","Prakash Gowda 16151","30","1","A1"
"15818","16152","Vijay Patil A113","19","1","A1"
"15819","16153","Prakash Gowda A126","49","1","A1"
"15820","16153","Arjun Nayak 16154","19","1","A2"
"15821","16154","Naveen H 16154","19","1","A1"
"15822","16155","Rizwan Khan 16155","56","1","A1"
"15823","16156","Naveen H 16156","54","1","A1"
"15824","16157","Naveen H A12","45","1","A1"
"15825","16157","Vijay Patil 16158","33","1","A2"
"15826","16157","Arjun Nayak 16159","25","1","A3"
"15827","16158","Ravi Kumar A147","28","1","A1"
"15828","16159","Vijay Patil 16159","30","1","A1"
"15829","16160","Naveen H 16160","34","1","A1"
"15830","16161","Vijay Patil 16161","38","1","A1"
"15831","16162","Imran Pasha A79","35","2","A1"
"15832","16162","Prakash Gowda 16163","28","1","A2"
"15833","16162","Kiran R 16164","51","1","A3"
"15834","16163","Manjunath S 16163","21","1","A1"
"15835","16164","Ravi Kumar 16164","51","1","A1"
"15836","16165","Ravi Kumar A81","27","2","A1"
"15837","16166","Suresh Babu 16166","25","1","A1"
"15838","16168","Kiran R A136","20","1","A1"
"15839","16169","Prakash Gowda 16169","50","1","A1"
"15840","16170","Ravi Kumar 16170","25","1","A1"
"15841","16171","Imran Pasha 16171","30","1","A1"
"15842","16175","Vijay Patil A113","31","1","A1"
"15843","16177","Vijay Patil A172","49","2","A1"
"15844","16177","Rizwan Khan 16178","54","2","A2"
"15845","16177","Prakash Gowda 16179","52","1","A3"
"15846","16178","Imran Pasha A57","28","1","A1"
"15847","16178","Prakash Gowda 16179","27","1","A2"
"15848","16180","Rizwan Khan 16180","34","1","A1"
"15849","16183","Suresh Babu 16183","42","1","A1"
"15850","16184","Arjun Nayak 16184","44","1","A1"
"15851","16185","Arjun Nayak A45","28","1","A1"
"15852","16185","Manjunath S 16186","23","1","A2"
"15853","16187","Imran Pasha A164","20","1","A1"
"15854","16187","Manjunath S 16188","55","1","A2"
"15855","16189","Naveen H 16189","26","1","A1"
"15856","16191","Manjunath S 16191","52","1","A1"
"15857","16192","Vijay Patil 16192","23","1","A1"
"15858","16193","Kiran R 16193","21","1","A1"
"15859","16194","Prakash Gowda 16194","41","1","A1"
"15860","16195","Arjun Nayak A54","56","1","A1"
"15861","16196","Ravi Kumar 16196","20","1","A1"
"15862","16197","Rizwan Khan 16197","55","1","A1"
"15863","16199","Rizwan Khan 16199","37","1","A1"
"15864","16200","Arjun Nayak A106","27","1","A1"
"15865","16200","Kiran R 16201","24","1","A2"
"15866","16202","Vijay Patil 16202","19","1","A1"
"15867","16203","Suresh Babu 16203","53","1","A1"
"15868","16204","Rizwan Khan A148","31","1","A1"
"15869","16204","Prakash Gowda 16205","52","1","A2"
"15870","16207","Kiran R 16207","43","1","A1"
"15871","16208","Prakash Gowda 16208","51","1","A1"
"15872","16209","Ravi Kumar 16209","20","1","A1"
"15873","16211","Prakash Gowda A167","33","1","A1"
"15874","16211","Prakash Gowda 16212","45","1","A2"
"15875","16216","Imran Pasha A2","40","1","A1"
"15876","16216","Manjunath S 16217","48","1","A2"
"15877","16217","Naveen H 16217","43","1","A1"
"15878","16218","Arjun Nayak 16218","47","1","A1"
"15879","16219","Prakash Gowda A155","48","1","A1"
"15880","16220","Vijay Patil A123","49","1","A1"
"15881","16221","Manjunath S 16221","33","1","A1"
"15882","16223","Ravi Kumar 16223","35","1","A1"
"15883","16224","Ravi Kumar A87","27","1","A1"
"15884","16224","Ravi Kumar 16225","48","1","A2"
"15885","16224","Ravi Kumar 16226","56","1","A3"
"15886","16225","Vijay Patil A113","22","1","A1"
"15887","16225","Prakash Gowda 16226","51","1","A2"
"15888","16234","Vijay Patil 16234","31","1","A1"
"15889","16235","Prakash Gowda 16235","46","1","A1"
"15890","16237","Rizwan Khan A90","35","1","A1"
"15891","16238","Kiran R 16238","42","2","A1"
"15892","16239","Suresh Babu A10","38","1","A1"
"15893","16239","Vijay Patil 16240","52","1","A2"
"15894","16239","Rizwan Khan 16241","55","1","A3"
"15895","16240","Rizwan Khan A78","41","1","A1"
"15896","16240","Naveen H 16241","25","2","A2"
"15897","16241","Vijay Patil A157","34","1","A1"
"15898","16241","Arjun Nayak 16242","22","1","A2"
"15899","16241","Suresh Babu 16243","35","1","A3"
"15900","16244","Suresh Babu A104","43","1","A1"
"15901","16244","Arjun Nayak 16245","39","1","A2"
"15902","16246","Suresh Babu 16246","39","1","A1"
"15903","16248","Manjunath S 16248","52","1","A1"
"15904","16249","Arjun Nayak 16249","25","1","A1"
"15905","16250","Prakash Gowda A7","22","1","A1"
"15906","16250","Suresh Babu 16251","55","1","A2"
"15907","16252","Naveen H A4","26","1","A1"
"15908","16253","Imran Pasha 16253","48","1","A1"
"15909","16256","Imran Pasha 16256","30","1","A1"
"15910","16257","Naveen H A98","55","1","A1"
"15911","16258","Naveen H A175","35","1","A1"
"15912","16258","Prakash Gowda 16259","33","1","A2"
"15913","16258","Manjunath S 16260","54","1","A3"
"15914","16260","Naveen H A84","26","1","A1"
"15915","16262","Kiran R A160","47","1","A1"
"15916","16262","Imran Pasha 16263","21","1","A2"
"15917","16265","Suresh Babu 16265","53","1","A1"
"15918","16266","Suresh Babu A104","21","1","A1"
"15919","16266","Arjun Nayak 16267","20","1","A2"
"15920","16266","Ravi Kumar 16268","21","1","A3"
"15921","16267","Ravi Kumar A179","32","1","A1"
"15922","16269","Rizwan Khan A178","48","1","A1"
"15923","16269","Ravi Kumar 16270","49","1","A2"
"15924","16269","Naveen H 16271","38","1","A3"
"15925","16270","Arjun Nayak A103","43","1","A1"
"15926","16270","Suresh Babu 16271","49","1","A2"
"15927","16270","Suresh Babu 16272","27","1","A3"
"15928","16271","Kiran R A72","41","2","A1"
"15929","16271","Arjun Nayak 16272","47","1","A2"
"15930","16272","Naveen H 16272","30","1","A1"
"15931","16274","Vijay Patil 16274","45","1","A1"
"15932","16276","Rizwan Khan A135","37","1","A1"
"15933","16276","Rizwan Khan 16277","44","1","A2"
"15934","16276","Vijay Patil 16278","40","1","A3"
"15935","16279","Kiran R 16279","43","1","A1"
"15936","16280","Rizwan Khan 16280","52","1","A1"
"15937","16282","Suresh Babu 16282","54","1","A1"
"15938","16283","Suresh Babu 16283","26","1","A1"
"15939","16284","Vijay Patil 16284","38","1","A1"
"15940","16287","Prakash Gowda 16287","52","1","A1"
"15941","16289","Prakash Gowda A14","49","1","A1"
"15942","16290","Arjun Nayak A162","52","1","A1"
